,600848,000905
2020-01-17,1.1736842105263159,1.0698850817028502
2020-01-16,1.1856459330143543,1.0728203000626038
2020-01-15,1.1842105263157896,1.0720872488666162
2020-01-14,1.1741626794258373,1.0808510506590128
2020-01-13,1.1679425837320574,1.0859306069076733
2020-01-10,1.1708133971291865,1.1208431238028365
2020-01-09,1.1669856459330146,1.1045930409718876
2020-01-08,1.157416267942584,1.1045930409718876
2020-01-07,1.1779904306220097,1.1024558063847487
2020-01-06,1.161244019138756,1.0859306069076733
2020-01-03,1.1688995215311004,1.0859306069076733
2020-01-02,1.1679425837320574,1.084481732870968
2019-12-31,1.1688995215311004,1.077937700210263
2019-12-30,1.1349282296650718,1.0647289790092773
2019-12-27,1.1363636363636365,1.0610307080956765
2019-12-26,1.1373205741626795,1.0595477853471085
2019-12-25,1.1416267942583733,1.0588055451261753
2019-12-24,1.1535885167464115,1.0550865116993067
2019-12-23,1.1526315789473685,1.0543411308138302
2019-12-20,1.1794258373205742,1.0676783724128904
2019-12-19,1.1779904306220097,1.0647289790092773
2019-12-18,1.1904306220095695,1.063990353197863
2019-12-17,1.1904306220095695,1.0588055451261753
2019-12-16,1.160287081339713,1.0550865116993067
2019-12-13,1.1535885167464115,1.047608837653425
2019-12-12,1.1488038277511963,1.0438499133062349
2019-12-11,1.1373205741626795,1.0438499133062349
2019-12-10,1.1267942583732058,1.042342548024105
2019-12-09,1.1416267942583733,1.0430965029494677
2019-12-06,1.1559808612440192,1.0400774039893896
2019-12-05,1.1516746411483254,1.0385645633282785
2019-12-04,1.1540669856459331,1.0347727851954418
2019-12-03,1.1258373205741627,1.0317293292356438
2019-12-02,1.1110047846889952,1.0378073160067973
2019-11-29,1.1004784688995215,1.0355322515620444
2019-11-28,1.129665071770335,1.0362911613389272
2019-11-27,1.1545454545454545,1.0355322515620444
2019-11-26,1.1703349282296651,1.0408329997330663
2019-11-25,1.1502392344497607,1.0340127610127
2019-11-22,1.1488038277511963,1.0347727851954418
2019-11-21,1.166507177033493,1.0415880473475867
2019-11-20,1.1732057416267943,1.0483590051950644
2019-11-19,1.16555023923445,1.0461068887267253
2019-11-18,1.1559808612440192,1.0438499133062349
2019-11-15,1.1631578947368422,1.0461068887267253
2019-11-14,1.1913875598086126,1.0415880473475867
2019-11-13,1.1904306220095695,1.0498577322007183
2019-11-12,1.1866028708133973,1.042342548024105
2019-11-11,1.1913875598086126,1.044602780272702
2019-11-08,1.2430622009569379,1.0654670927748842
2019-11-07,1.2416267942583732,1.0647289790092773
2019-11-06,1.239712918660287,1.0647289790092773
2019-11-05,1.2650717703349283,1.0625115611653657
2019-11-04,1.30622009569378,1.063990353197863
2019-11-01,1.299043062200957,1.0550865116993067
2019-10-31,1.3023923444976078,1.0573195015234926
2019-10-30,1.3105263157894738,1.0632512142735075
2019-10-29,1.2966507177033495,1.0691500180078983
2019-10-28,1.275598086124402,1.0676783724128904
2019-10-25,1.2574162679425838,1.0610307080956765
2019-10-24,1.2693779904306222,1.061771392798863
2019-10-23,1.2775119617224882,1.0632512142735075
2019-10-22,1.2454545454545456,1.0625115611653657
2019-10-21,1.2282296650717706,1.0610307080956765
2019-10-18,1.2488038277511964,1.0684144485929905
2019-10-17,1.244976076555024,1.077937700210263
2019-10-16,1.2382775119617224,1.0881003005931684
2019-10-15,1.238755980861244,1.0873775503967875
2019-10-14,1.261244019138756,1.0888225710348627
2019-10-11,1.239712918660287,1.0706196407194946
2019-10-10,1.236842105263158,1.0610307080956765
2019-10-09,1.2258373205741628,1.0521018196893828
2019-10-08,1.2507177033492825,1.056575695943202
2019-09-30,1.2535885167464116,1.063990353197863
2019-09-27,1.24688995215311,1.061771392798863
2019-09-26,1.2382775119617224,1.0602895059737163
2019-09-25,1.2693779904306222,1.0728203000626038
2019-09-24,1.3066985645933014,1.0793953583477378
2019-09-23,1.3157894736842106,1.083756569478032
2019-09-20,1.3239234449760768,1.0815781621106804
2019-09-19,1.314354066985646,1.077208131463259
2019-09-18,1.3177033492822967,1.0757475095962414
2019-09-17,1.3157894736842106,1.077937700210263
2019-09-16,1.3110047846889952,1.084481732870968
2019-09-12,1.3114832535885168,1.0801234497346432
2019-09-11,1.3076555023923444,1.0801234497346432
2019-09-10,1.313397129186603,1.0808510506590128
2019-09-09,1.3095693779904307,1.0801234497346432
2019-09-06,1.2966507177033495,1.077208131463259
2019-09-05,1.3014354066985647,1.0735528507113379
2019-09-04,1.2813397129186603,1.0647289790092773
2019-09-03,1.283732057416268,1.0610307080956765
2019-09-02,1.2870813397129186,1.0550865116993067
2019-08-30,1.3028708133971294,1.0550865116993067
2019-08-29,1.2703349282296652,1.0610307080956765
2019-08-28,1.2794258373205742,1.0654670927748842
2019-08-27,1.2947368421052632,1.063990353197863
2019-08-26,1.262200956937799,1.0535952225982048
2019-08-23,1.3110047846889952,1.0676783724128904
2019-08-22,1.343062200956938,1.0676783724128904
2019-08-21,1.308133971291866,1.0691500180078983
2019-08-20,1.2526315789473685,1.0654670927748842
2019-08-19,1.1980861244019139,1.056575695943202
2019-08-16,1.2,1.0535952225982048
2019-08-15,1.160287081339713,1.0362911613389272
2019-08-14,1.2521531100478471,1.0506062939587124
2019-08-13,1.24688995215311,1.0408329997330663
2019-08-12,1.2545454545454546,1.0370495157480224
2019-08-09,1.247846889952153,1.0347727851954418
2019-08-08,1.3569377990430622,1.044602780272702
2019-08-07,1.5076555023923446,1.042342548024105
2019-08-06,1.5923444976076557,1.0324910342705436
2019-08-05,1.6842105263157898,1.0602895059737163
2019-08-02,1.623444976076555,1.0580627842174168
2019-08-01,1.6866028708133973,1.0808510506590128
2019-07-31,1.7000000000000002,1.0888225710348627
2019-07-30,1.7043062200956938,1.0960190972949422
2019-07-29,1.7320574162679427,1.0938651107440738
2019-07-26,1.6846889952153112,1.0938651107440738
2019-07-25,1.613397129186603,1.0873775503967875
2019-07-24,1.5947368421052632,1.0830309205386368
2019-07-23,1.6019138755980862,1.0793953583477378
2019-07-22,1.5937799043062204,1.077937700210263
2019-07-19,1.564593301435407,1.0988845115895123
2019-07-18,1.55311004784689,1.0995996984609198
2019-07-17,1.5153110047846892,1.1109800761308677
2019-07-16,1.4894736842105263,1.109563912296943
2019-07-15,1.4607655502392347,1.1024558063847487
2019-07-12,1.4397129186602873,1.0988845115895123
2019-07-11,1.444976076555024,1.0931461720461355
2019-07-10,1.4392344497607656,1.0917068742895544
2019-07-09,1.4607655502392347,1.084481732870968
2019-07-08,1.4770334928229667,1.0945835772325336
2019-07-05,1.529665071770335,1.129228600729012
2019-07-04,1.5397129186602871,1.1236452359851845
2019-07-03,1.527751196172249,1.1088551521401129
2019-07-02,1.5291866028708136,1.1038810892118303
2019-07-01,1.5014354066985647,1.0988845115895123
2019-06-28,1.4741626794258373,1.082304785076155
2019-06-27,1.452153110047847,1.0881003005931684
2019-06-26,1.4492822966507177,1.0859306069076733
2019-06-25,1.430622009569378,1.082304785076155
2019-06-24,1.5019138755980863,1.0881003005931684
2019-06-21,1.4966507177033495,1.084481732870968
2019-06-20,1.4550239234449762,1.0713536960959087
2019-06-19,1.4578947368421054,1.0713536960959087
2019-06-18,1.404306220095694,1.0632512142735075
2019-06-17,1.378468899521531,1.0647289790092773
2019-06-14,1.4210526315789473,1.0669417884187562
2019-06-13,1.430622009569378,1.0698850817028502
2019-06-12,1.4392344497607656,1.0676783724128904
2019-06-11,1.3875598086124403,1.0573195015234926
2019-06-10,1.367464114832536,1.0521018196893828
2019-06-06,1.3492822966507179,1.0513543227426638
2019-06-05,1.422488038277512,1.0676783724128904
2019-06-04,1.5727272727272728,1.0742849018367824
2019-06-03,1.6148325358851676,1.0830309205386368
2019-05-31,1.583732057416268,1.082304785076155
2019-05-30,1.579904306220096,1.0852064116908096
2019-05-29,1.6435406698564594,1.0924267602064197
2019-05-28,1.5995215311004785,1.0938651107440738
2019-05-27,1.535885167464115,1.082304785076155
2019-05-24,1.4832535885167466,1.082304785076155
2019-05-23,1.5167464114832536,1.0830309205386368
2019-05-22,1.554066985645933,1.0873775503967875
2019-05-21,1.5210526315789474,1.0801234497346432
2019-05-20,1.4598086124401917,1.063990353197863
2019-05-17,1.54688995215311,1.1031686779796968
2019-05-16,1.5952153110047849,1.1038810892118303
2019-05-15,1.6172248803827751,1.095301572440757
2019-05-14,1.5918660287081343,1.086654319488444
2019-05-13,1.5263157894736843,1.0931461720461355
2019-05-10,1.4263157894736842,1.0654670927748842
2019-05-09,1.3875598086124403,1.0750164544594145
2019-05-08,1.3626794258373207,1.0720872488666162
2019-05-07,1.3746411483253589,1.082304785076155
2019-05-06,1.5167464114832536,1.0830309205386368
2019-04-30,1.6028708133971292,1.1299245814426853
2019-04-29,1.608133971291866,1.125742242915436
2019-04-26,1.555023923444976,1.1320099561755201
2019-04-25,1.6263157894736844,1.162841888590893
2019-04-24,1.6755980861244022,1.1895773785772161
2019-04-23,1.7038277511961724,1.2001048172251638
2019-04-22,1.6889952153110048,1.202068447909319
2019-04-19,1.650239234449761,1.2208873976480588
2019-04-18,1.6851674641148326,1.236880840597217
2019-04-17,1.6842105263157898,1.198793943194156
2019-04-16,1.6779904306220097,1.1715978445840374
2019-04-15,1.6291866028708133,1.1829501549864179
2019-04-12,1.5569377990430622,1.1968249400421591
2019-04-11,1.5200956937799044,1.2189540830580017
2019-04-10,1.468421052631579,1.1994495592908518
2019-04-09,1.4751196172248804,1.1941945523786388
2019-04-08,1.5382775119617225,1.1935360496804412
2019-04-04,1.5526315789473686,1.2027222790416516
2019-04-03,1.45933014354067,1.1856054897639814
2019-04-02,1.4473684210526316,1.1948526921653744
2019-04-01,1.3822966507177035,1.1762855940383434
2019-03-29,1.2842105263157895,1.1574206847596227
2019-03-28,1.3200956937799044,1.1715978445840374
2019-03-26,1.4244019138755981,1.1816202499510322
2019-03-25,1.421531100478469,1.2343358155949204
2019-03-22,1.3961722488038277,1.2470090001843934
2019-03-21,1.389952153110048,1.279371897780387
2019-03-20,1.376555023923445,1.1968249400421591
